source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	Cleft palate	HP:0000175	rdfs:label	kk	Таңдай жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Submucous cleft hard palate	HP:0000176	rdfs:label	kk	Қатты таңдайдың субмукозды жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal upper lip morphology	HP:0000177	rdfs:label	kk	Жоғарғы ерін морфологиясының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal lower lip morphology	HP:0000178	rdfs:label	kk	Төменгі ерін морфологиясының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Thick lower lip vermilion	HP:0000179	rdfs:label	kk	Төменгі ерін қызылының қалыңдауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Lobulated tongue	HP:0000180	rdfs:label	kk	Бөлікшелі тіл	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Movement abnormality of the tongue	HP:0000182	rdfs:label	kk	Тіл қозғалысының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Tongue muscle weakness	HP:0000183	rdfs:label	kk	Тіл бұлшықетінің әлсіздігі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cleft soft palate	HP:0000185	rdfs:label	kk	Жұмсақ таңдай жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad alveolar ridges	HP:0000187	rdfs:label	kk	Кең альвеолярлы өсінділер	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short upper lip	HP:0000188	rdfs:label	kk	Жоғарғы ерін қысқа	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Narrow palate	HP:0000189	rdfs:label	kk	Тар таңдай	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal oral frenulum morphology	HP:0000190	rdfs:label	kk	Ауыз қуысы жүгеншесі морфологиясының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Accessory oral frenulum	HP:0000191	rdfs:label	kk	Қосымша ауыз қуысы жүгеншесі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bifid uvula	HP:0000193	rdfs:label	kk	Айыр тілшік	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Open mouth	HP:0000194	rdfs:label	kk	Ашық ауыз	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Lower lip pit	HP:0000196	rdfs:label	kk	Төменгі ерін шұңқыры	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal parotid gland morphology	HP:0000197	rdfs:label	kk	Құлақ маңы сілекей безі морфологиясының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Absence of Stensen duct	HP:0000198	rdfs:label	kk	Стенон түтігінің болмауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Tongue nodules	HP:0000199	rdfs:label	kk	Тіл түйіндері	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short lingual frenulum	HP:0000200	rdfs:label	kk	Тіл жүгеншесінің қысқаруы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pierre-Robin sequence	HP:0000201	rdfs:label	kk	Пьер-Робен тізбегі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Orofacial cleft	HP:0000202	rdfs:label	kk	Орофациальды жарық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cleft upper lip	HP:0000204	rdfs:label	kk	Жоғарғы ерін жарығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pursed lips	HP:0000205	rdfs:label	kk	Жиырылған ерін	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Glossitis	HP:0000206	rdfs:label	kk	Глоссит	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular mouth	HP:0000207	rdfs:label	kk	Үшбұрышты ауыз	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Trismus	HP:0000211	rdfs:label	kk	Тризм	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Gingival overgrowth	HP:0000212	rdfs:label	kk	Қызыл иектің гиперплазиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Lip telangiectasia	HP:0000214	rdfs:label	kk	Ерін телеангиэктазиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Thick upper lip vermilion	HP:0000215	rdfs:label	kk	Жоғарғы ерін қызылының қалыңдауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad secondary alveolar ridge	HP:0000216	rdfs:label	kk	Кең қайталама альвеолярлық жон	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Xerostomia	HP:0000217	rdfs:label	kk	Ксеростомия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	High palate	HP:0000218	rdfs:label	kk	Биік таңдай	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Thin upper lip vermilion	HP:0000219	rdfs:label	kk	Жоғарғы ерін қызылының жұқаруы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Velopharyngeal insufficiency	HP:0000220	rdfs:label	kk	Велофарингеальді жеткіліксіздік	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Furrowed tongue	HP:0000221	rdfs:label	kk	Бороздалған тіл	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Gingival hyperkeratosis	HP:0000222	rdfs:label	kk	Қызыл иектің гиперкератозы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of taste sensation	HP:0000223	rdfs:label	kk	Дәм сезімінің ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hypogeusia	HP:0000224	rdfs:label	kk	Гипогевзия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Gingival bleeding	HP:0000225	rdfs:label	kk	Қызыл иектің қанауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Tongue telangiectasia	HP:0000227	rdfs:label	kk	Тіл телеангиэктазиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Oral cavity telangiectasia	HP:0000228	rdfs:label	kk	Ауыз қуысының телеангиэктазиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Gingivitis	HP:0000230	rdfs:label	kk	Гингивит	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Everted lower lip vermilion	HP:0000232	rdfs:label	kk	Төменгі ерін қызылының сыртқа қайрылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Thin vermilion border	HP:0000233	rdfs:label	kk	Ерін қызылы жиегінің жұқаруы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of the head	HP:0000234	rdfs:label	kk	Бас ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal cranial suture/fontanelle morphology	HP:0000235	rdfs:label	kk	Бас сүйек жігі/фонтанель морфологиясының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal anterior fontanelle morphology	HP:0000236	rdfs:label	kk	Алдыңғы фонтанель морфологиясының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Small anterior fontanelle	HP:0000237	rdfs:label	kk	Кіші алдыңғы фонтанель	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hydrocephalus	HP:0000238	rdfs:label	kk	Гидроцефалия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Large fontanelles	HP:0000239	rdfs:label	kk	Ірі бүйектер	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of skull size	HP:0000240	rdfs:label	kk	Бас сүйек өлшемінің ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Parietal bossing	HP:0000242	rdfs:label	kk	Төбе сүйегінің дөңестігі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Trigonocephaly	HP:0000243	rdfs:label	kk	Тригоноцефалия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Brachyturricephaly	HP:0000244	rdfs:label	kk	Брахитурицефалия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal paranasal sinus morphology	HP:0000245	rdfs:label	kk	Мұрын қосалқы қуыстарының морфологиялық ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Sinusitis	HP:0000246	rdfs:label	kk	Синусит	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Brachycephaly	HP:0000248	rdfs:label	kk	Брахицефалия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Dense calvaria	HP:0000250	rdfs:label	kk	Бас сүйек күмбезінің тығыздалуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Microcephaly	HP:0000252	rdfs:label	kk	Микроцефалия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Progressive microcephaly	HP:0000253	rdfs:label	kk	Үдемелі микроцефалия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Acute sinusitis	HP:0000255	rdfs:label	kk	Жедел синусит	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Macrocephaly	HP:0000256	rdfs:label	kk	Макроцефалия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Wide anterior fontanel	HP:0000260	rdfs:label	kk	Кең алдыңғы бүйек	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Turricephaly	HP:0000262	rdfs:label	kk	Турицефалия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Oxycephaly	HP:0000263	rdfs:label	kk	Оксицефалия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal mastoid morphology	HP:0000264	rdfs:label	kk	Емізікше өсіндісінің морфологиялық ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Mastoiditis	HP:0000265	rdfs:label	kk	Мастоидит	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cranial asymmetry	HP:0000267	rdfs:label	kk	Бас сүйек асимметриясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Dolichocephaly	HP:0000268	rdfs:label	kk	Долихоцефалия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Prominent occiput	HP:0000269	rdfs:label	kk	Шүйденің шығыңқылығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Delayed cranial suture closure	HP:0000270	rdfs:label	kk	Бас сүйек жіктерінің жабылуының кешеуілдеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of the face	HP:0000271	rdfs:label	kk	Бет ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Malar flattening	HP:0000272	rdfs:label	kk	Ұрт сүйегінің жаншылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Facial grimacing	HP:0000273	rdfs:label	kk	Бет тыржиюы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Small face	HP:0000274	rdfs:label	kk	Кіші бет	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Narrow face	HP:0000275	rdfs:label	kk	Тар бет	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Long face	HP:0000276	rdfs:label	kk	Ұзын бет	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal mandible morphology	HP:0000277	rdfs:label	kk	Төменгі жақ сүйегінің морфологиялық ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Retrognathia	HP:0000278	rdfs:label	kk	Ретрогнатия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Coarse facial features	HP:0000280	rdfs:label	kk	Бет пішінінің дөрекілігі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Facial edema	HP:0000282	rdfs:label	kk	Бет ісінуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad face	HP:0000283	rdfs:label	kk	Кең бет	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Epicanthus	HP:0000286	rdfs:label	kk	Эпикант	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Increased facial adipose tissue	HP:0000287	rdfs:label	kk	Беттегі май тінінің көбеюі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of the philtrum	HP:0000288	rdfs:label	kk	Ерін ойығының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad philtrum	HP:0000289	rdfs:label	kk	Кең ерін ойығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal forehead morphology	HP:0000290	rdfs:label	kk	Маңдайдың морфологиялық ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of facial adipose tissue	HP:0000291	rdfs:label	kk	Беттегі май тінінің ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Loss of facial adipose tissue	HP:0000292	rdfs:label	kk	Бет май тінінің жойылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Full cheeks	HP:0000293	rdfs:label	kk	Толық беттер	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Low anterior hairline	HP:0000294	rdfs:label	kk	Маңдай шаш өсу шекарасының төмен орналасуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Doll-like facies	HP:0000295	rdfs:label	kk	Қуыршаққа ұқсас бет пішіні	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Facial hypotonia	HP:0000297	rdfs:label	kk	Бет бұлшықеттерінің гипотониясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Mask-like facies	HP:0000298	rdfs:label	kk	Маска тәрізді бет	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Oval face	HP:0000300	rdfs:label	kk	Сопақ бет	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of facial musculature	HP:0000301	rdfs:label	kk	Бет бұлшықеттерінің ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Mandibular prognathia	HP:0000303	rdfs:label	kk	Төменгі жақ прогнатиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of the chin	HP:0000306	rdfs:label	kk	Иектің ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pointed chin	HP:0000307	rdfs:label	kk	Үшкір иек	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Microretrognathia	HP:0000308	rdfs:label	kk	Микроретрогнатия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal midface morphology	HP:0000309	rdfs:label	kk	Бет ортаңғы бөлігі морфологиясының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Round face	HP:0000311	rdfs:label	kk	Дөңгелек бет	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of the orbital region	HP:0000315	rdfs:label	kk	Көз шарасы аймағының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hypertelorism	HP:0000316	rdfs:label	kk	Гипертелоризм	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Facial myokymia	HP:0000317	rdfs:label	kk	Бет миокимиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Smooth philtrum	HP:0000319	rdfs:label	kk	Тегіс ерін ойығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bird-like facies	HP:0000320	rdfs:label	kk	Құсқа ұқсас бет	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Square face	HP:0000321	rdfs:label	kk	Шаршы бет	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short philtrum	HP:0000322	rdfs:label	kk	Қысқа ерін ойығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Facial asymmetry	HP:0000324	rdfs:label	kk	Бет асимметриясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular face	HP:0000325	rdfs:label	kk	Үшбұрышты бет	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal maxilla morphology	HP:0000326	rdfs:label	kk	Жоғарғы жақ морфологиясының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hypoplasia of the maxilla	HP:0000327	rdfs:label	kk	Жоғарғы жақтың гипоплазиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Facial hemangioma	HP:0000329	rdfs:label	kk	Бет гемангиомасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short chin	HP:0000331	rdfs:label	kk	Қысқа иек	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Prominent supraorbital ridges	HP:0000336	rdfs:label	kk	Көз үсті доғаларының шығыңқылығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad forehead	HP:0000337	rdfs:label	kk	Кең маңдай	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hypomimic face	HP:0000338	rdfs:label	kk	Гипомимиялық бет	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pugilistic facies	HP:0000339	rdfs:label	kk	Боксшы беті	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Sloping forehead	HP:0000340	rdfs:label	kk	Еңкіш маңдай	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
